eprint_id,record_doi,related_url,description,type,date,related_url_short,related_url_doi,year,doi_name,testLink,linkType,linkIsBase,rowNum,linkTitle
108632,10.1038/s41586-021-03615-y,https://github.com/ilac/ZTF-J1901-1458,Data,related,2021-07-01,https://github.com,NA,2021,NA,https://github.com/ilac/ZTF-J1901-1458,URL,FALSE,415,GitHub - ilac/ZTF-J1901-1458
108622,10.1038/s41587-021-00870-2,https://support.10xgenomics.com/single-cell-gene-expression/datasets,Data,related,2021-07,https://support.10xgenomics.com,NA,2021,NA,https://support.10xgenomics.com/single-cell-gene-expression/datasets,URL,FALSE,416,Datasets - 10x Genomics
108622,10.1038/s41587-021-00870-2,https://www.ncbi.nlm.nih.gov/sra/?term=SRR6956073,Data,related,2021-07,https://www.ncbi.nlm.nih.gov,NA,2021,NA,https://www.ncbi.nlm.nih.gov/sra/?term=SRR6956073,URL,FALSE,417,GSM3084402: WT zebrafish embryo (6-somite); Danio rerio; RNA-Seq - SRA - NCBI
108622,10.1038/s41587-021-00870-2,https://www.ncbi.nlm.nih.gov/sra/?term=SRR6998058,Data,related,2021-07,https://www.ncbi.nlm.nih.gov,NA,2021,NA,https://www.ncbi.nlm.nih.gov/sra/?term=SRR6998058,URL,FALSE,418,GSM3097063: Inf_rep1; Mus musculus; RNA-Seq - SRA - NCBI
108622,10.1038/s41587-021-00870-2,https://www.ncbi.nlm.nih.gov/sra/?term=SRR7299563,Data,related,2021-07,https://www.ncbi.nlm.nih.gov,NA,2021,NA,https://www.ncbi.nlm.nih.gov/sra/?term=SRR7299563,URL,FALSE,419,GSM3188351: Pineal_Gland_Vehicle_Control; Rattus norvegicus; RNA-Seq - SRA - NCBI
108622,10.1038/s41587-021-00870-2,https://www.ncbi.nlm.nih.gov/sra/?term=SRR8206317,Data,related,2021-07,https://www.ncbi.nlm.nih.gov,NA,2021,NA,https://www.ncbi.nlm.nih.gov/sra/?term=SRR8206317,URL,FALSE,420,GSM3477862: d10_Tet; Mus musculus; RNA-Seq - SRA - NCBI
108622,10.1038/s41587-021-00870-2,https://www.ncbi.nlm.nih.gov/sra/?term=SRR8327928,Data,related,2021-07,https://www.ncbi.nlm.nih.gov,NA,2021,NA,https://www.ncbi.nlm.nih.gov/sra/?term=SRR8327928,URL,FALSE,421,GSM3516947: Patient derived xenograft 110; Homo sapiens; RNA-Seq - SRA - NCBI
108622,10.1038/s41587-021-00870-2,https://www.ncbi.nlm.nih.gov/sra/?term=SRR8524760,Data,related,2021-07,https://www.ncbi.nlm.nih.gov,NA,2021,NA,https://www.ncbi.nlm.nih.gov/sra/?term=SRR8524760,URL,FALSE,422,GSM3589358: KS_10X_iPSC_KS1_K1-1_scRNA-seq; Homo sapiens; RNA-Seq - SRA - NCBI
108622,10.1038/s41587-021-00870-2,http://www.ebi.ac.uk/arrayexpress/experiments/E-MTAB-7320,Data,related,2021-07,http://www.ebi.ac.uk,NA,2021,NA,http://www.ebi.ac.uk/arrayexpress/experiments/E-MTAB-7320,URL,FALSE,423,E-MTAB-7320 < Browse < ArrayExpress < EMBL-EBI
108622,10.1038/s41587-021-00870-2,https://www.ncbi.nlm.nih.gov/sra/?term=SRR8257100,Data,related,2021-07,https://www.ncbi.nlm.nih.gov,NA,2021,NA,https://www.ncbi.nlm.nih.gov/sra/?term=SRR8257100,URL,FALSE,424,GSM3490689: WT_rep1; Arabidopsis thaliana; RNA-Seq - SRA - NCBI
108622,10.1038/s41587-021-00870-2,https://www.ncbi.nlm.nih.gov/sra/?term=SRR8513910,Data,related,2021-07,https://www.ncbi.nlm.nih.gov,NA,2021,NA,https://www.ncbi.nlm.nih.gov/sra/?term=SRR8513910,URL,FALSE,425,GSM3585578: Third instar larval ovary dissociated with Trypsin and Co... - SRA - NCBI
108622,10.1038/s41587-021-00870-2,https://www.ncbi.nlm.nih.gov/sra/?term=SRR8611943,Data,related,2021-07,https://www.ncbi.nlm.nih.gov,NA,2021,NA,https://www.ncbi.nlm.nih.gov/sra/?term=SRR8611943,URL,FALSE,426,GSM3618670: UW synchronized 300 min post bleach; Caenorhabditis elega... - SRA - NCBI
108622,10.1038/s41587-021-00870-2,https://www.ncbi.nlm.nih.gov/sra/?term=SRR8639063,Data,related,2021-07,https://www.ncbi.nlm.nih.gov,NA,2021,NA,https://www.ncbi.nlm.nih.gov/sra/?term=SRR8639063,URL,FALSE,427,GSM3629848: 10x_osk_esc; Mus musculus; RNA-Seq - SRA - NCBI
108590,10.1093/mnras/stab948,https://cxc.cfa.harvard.edu/cda/,Chandra Data Archive,related,2021-06,https://cxc.cfa.harvard.edu,NA,2021,NA,https://cxc.cfa.harvard.edu/cda/,URL,FALSE,428,CDA - Home
108561,10.3847/1538-4357/abdb27,https://almascience.nrao.edu/alma-data/archive,Data,related,2021-03-10,https://almascience.nrao.edu,NA,2021,NA,https://almascience.nrao.edu/alma-data/archive,URL,FALSE,429,ALMA Science Archive
108485,10.1021/jacs.0c11261,https://github.com/kaist-amsg/JPtNW_Manuscript2021,Data,related,2021-04-14,https://github.com,NA,2021,NA,https://github.com/kaist-amsg/JPtNW_Manuscript2021,URL,FALSE,430,GitHub - kaist-amsg/JPtNW_Manuscript2021
108481,10.5194/amt-14-665-2021,https://ftp.sron.nl/open-access-data-2/TROPOMI/tropomi/ch4/14_14_Lorente_et_al_2020_AMTD,Data,related,2021-01-28,https://ftp.sron.nl,NA,2021,NA,https://ftp.sron.nl/open-access-data-2/TROPOMI/tropomi/ch4/14_14_Lorente_et_al_2020_AMTD,URL,FALSE,431,Index of /open-access-data-2/TROPOMI/tropomi/ch4/14_14_Lorente_et_al_2020_AMTD
108469,10.1126/science.abc7717,https://pds-geosciences.wustl.edu/msl/msl-m-sam-2-rdr-l0-v1/mslsam_1xxx/data/,SAM data from the Planetary Data System,related,2021-04-02,https://pds-geosciences.wustl.edu,NA,2021,NA,https://pds-geosciences.wustl.edu/msl/msl-m-sam-2-rdr-l0-v1/mslsam_1xxx/data/,URL,FALSE,432,pds-geosciences.wustl.edu - /msl/msl-m-sam-2-rdr-l0-v1/mslsam_1xxx/data/
108455,10.1038/s41467-021-25853-4,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE178326,Data,related,2021-09-21,https://www.ncbi.nlm.nih.gov,NA,2021,NA,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE178326,URL,FALSE,433,"
    GEO Accession viewer
    "
108431,NA,https://research.rug.nl/en/publications/exploring-nonlinear-subgridscale-models-and-new-characteristic-length-scales-for-largeeddy-simulation(4bdb4244-6868-4a95-896f-8cab6de5c3dd).html,Copy in University of Groningen Research Database,related,2016-12,https://research.rug.nl,NA,2016,NA,https://research.rug.nl/en/publications/exploring-nonlinear-subgridscale-models-and-new-characteristic-length-scales-for-largeeddy-simulation(4bdb4244-6868-4a95-896f-8cab6de5c3dd).html,URL,FALSE,434,"
        Exploring nonlinear subgrid-scale models and new characteristic length scales for large-eddy simulation
     — the University of Groningen research portal"
108412,10.3847/1538-4357/abdb32,https://github.com/fuhaiastro/data,Data,related,2021-02-20,https://github.com,NA,2021,NA,https://github.com/fuhaiastro/data,URL,FALSE,435,GitHub - fuhaiastro/data: Data files associated with published work
108410,10.1029/2020jb020337,http://arks.princeton.edu/ark:/88435/dsp01rj4307478,Data,related,2021-01,http://arks.princeton.edu,NA,2021,NA,http://arks.princeton.edu/ark:/88435/dsp01rj4307478,URL,FALSE,436,404
108407,NA,https://osf.io/d42ar,Data,related,2021-03,https://osf.io,NA,2021,NA,https://osf.io/d42ar,URL,FALSE,437,OSF | Expanding and Explaining Parent-Preferences in Other-Oriented Decision-Making During Late Adolescence and Young Adulthood
108395,10.1098/rsif.2021.0413,https://github.com/YeungRepo/NetworkRecon,Data,related,2021-09,https://github.com,NA,2021,NA,https://github.com/YeungRepo/NetworkRecon,URL,FALSE,438,GitHub - YeungRepo/NetworkRecon
108390,NA,http://www.jodc.go.jp/jodcweb/JDOSS/infoJEGG_j.html,Japan Oceanographic Data Center,related,2021-01,http://www.jodc.go.jp,NA,2021,NA,http://www.jodc.go.jp/jodcweb/JDOSS/infoJEGG_j.html,URL,FALSE,439,500ｍメッシュ水深データ｜日本海洋データセンター JODC
108386,10.1038/s41586-021-03248-1,https://data.caltech.edu/records/1620,Data,related,2021-03-11,https://data.caltech.edu,NA,2021,NA,https://data.caltech.edu/records/1620,URL,FALSE,440,CaltechDATA
108360,10.3847/1538-4365/ac1fe5,https://archive.stsci.edu/hlsp/phangs-hst,Data,related,2022-01,https://archive.stsci.edu,NA,2022,NA,https://archive.stsci.edu/hlsp/phangs-hst,URL,FALSE,441,PHANGS-HST
108343,10.1038/s41467-021-25421-w,https://www.ncbi.nlm.nih.gov/sra/?term=PRJNA699282,Data,related,2021-09-10,https://www.ncbi.nlm.nih.gov,NA,2021,NA,https://www.ncbi.nlm.nih.gov/sra/?term=PRJNA699282,URL,FALSE,442,PRJNA699282 - SRA - NCBI
108294,10.1016/j.gr.2021.02.013,https://data.mendeley.com/datasets/xwhw956nyx/1,Data,related,2021-06,https://data.mendeley.com,NA,2021,NA,https://data.mendeley.com/datasets/xwhw956nyx/1,URL,FALSE,443,"Data for: Late Cenomanian Age and OAE2 Deposition in the Western Narmada Valley, India - Mendeley Data"
108266,10.1038/s41567-021-01359-0,https://zenodo.org/record/5173159,Data,doi,2021-12,https://zenodo.org,NA,2021,NA,https://zenodo.org/record/5173159,URL,FALSE,444,"Data for: ""Interaction-driven Band Flattening and Correlated Phases in Twisted Bilayer Graphene"" | Zenodo"
108244,NA,https://pds-atmospheres.nmsu.edu/data_and_services/atmospheres_data/JUNO/microwave.html,Planetary Data System Atmospheres Node,related,2021-10,https://pds-atmospheres.nmsu.edu,NA,2021,NA,https://pds-atmospheres.nmsu.edu/data_and_services/atmospheres_data/JUNO/microwave.html,URL,FALSE,445,Juno Archive
108244,NA,https://pds-atmospheres.nmsu.edu/PDS/data/jnomwr_1100/,Data,related,2021-10,https://pds-atmospheres.nmsu.edu,NA,2021,NA,https://pds-atmospheres.nmsu.edu/PDS/data/jnomwr_1100/,URL,FALSE,446,Index of /PDS/data/jnomwr_1100
108235,10.1126/science.abe2305,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE144049,Data,related,2021-03-26,https://www.ncbi.nlm.nih.gov,NA,2021,NA,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE144049,URL,FALSE,447,"
    GEO Accession viewer
    "
108225,10.1126/science.abe6648,https://data.caltech.edu/records/1668,Data,related,2021-02-26,https://data.caltech.edu,NA,2021,NA,https://data.caltech.edu/records/1668,URL,FALSE,448,CaltechDATA
108216,10.1109/igarss39084.2020.9324151,https://s5phub.copernicus.eu/dhus/#/home,Data,related,2020-10,https://s5phub.copernicus.eu,NA,2020,NA,https://s5phub.copernicus.eu/dhus/#/home,URL,FALSE,449,Sentinel-5P Pre-Operations Data Hub
108205,10.1016/j.jmps.2021.104668,https://github.com/Burigede/Learning_based_multiscale.git,Data and scripts,related,2022-01,https://github.com,NA,2022,NA,https://github.com/Burigede/Learning_based_multiscale.git,URL,FALSE,450,GitHub - Burigede/Learning_based_multiscale
108161,NA,https://github.com/jinlong83/statistical-constrained-GANS,Data,related,2021-04-05,https://github.com,NA,2021,NA,https://github.com/jinlong83/statistical-constrained-GANS,URL,FALSE,451,GitHub - jinlong83/statistical-constrained-GANS: This project studies the statistical constraints to improve the robustness of generative adversarial networks (GANs).
108161,NA,https://github.com/maxjiang93/space_time_pde,Data,related,2021-04-05,https://github.com,NA,2021,NA,https://github.com/maxjiang93/space_time_pde,URL,FALSE,452,GitHub - maxjiang93/space_time_pde: MeshfreeFlowNet: Physical Constrained Space Time Super-Resolution
108161,NA,https://github.com/Rose-STL-Lab/Turbulent-Flow-Net,Data,related,2021-04-05,https://github.com,NA,2021,NA,https://github.com/Rose-STL-Lab/Turbulent-Flow-Net,URL,FALSE,453,GitHub - Rose-STL-Lab/Turbulent-Flow-Net
108161,NA,https://github.com/Rui1521/Equivariant-Neural-Nets,Data,related,2021-04-05,https://github.com,NA,2021,NA,https://github.com/Rui1521/Equivariant-Neural-Nets,URL,FALSE,454,404
108161,NA,https://github.com/ashesh6810/Deep-Spatial-Transformers,Data,related,2021-04-05,https://github.com,NA,2021,NA,https://github.com/ashesh6810/Deep-Spatial-Transformers,URL,FALSE,455,GitHub - ashesh6810/Deep-Spatial-Transformers: Deep Spatial Transformers for Autoregressive Forecasting of QG Turbulence
108161,NA,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=GLOBAL_ANALYSIS_FORECAST_PHY_001_024,Data,related,2021-04-05,https://resources.marine.copernicus.eu,NA,2021,NA,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=GLOBAL_ANALYSIS_FORECAST_PHY_001_024,URL,FALSE,456,Data | Copernicus Marine
108161,NA,https://portal.edirepository.org/nis/mapbrowse?packageid=edi.200.6,Data,related,2021-04-05,https://portal.edirepository.org,NA,2021,NA,https://portal.edirepository.org/nis/mapbrowse?packageid=edi.200.6,URL,FALSE,457,404
108161,NA,https://github.com/arkadaw9/PGA_LSTM,Data,related,2021-04-05,https://github.com,NA,2021,NA,https://github.com/arkadaw9/PGA_LSTM,URL,FALSE,458,GitHub - arkadaw9/PGA_LSTM: Physics Guided Architecture (PGA) of Neural Networks for Quantifying Uncertainty in Lake Temperature Modelling
108161,NA,https://lter.limnology.wisc.edu/data,Data,related,2021-04-05,https://lter.limnology.wisc.edu,NA,2021,NA,https://lter.limnology.wisc.edu/data,URL,FALSE,459,Data Search | North Temperate Lakes
108161,NA,https://gitlab.com/mspritch/spcam3.0-neural-net,Data,related,2021-04-05,https://gitlab.com,NA,2021,NA,https://gitlab.com/mspritch/spcam3.0-neural-net,URL,FALSE,460,Mike Pritchard / spcam3.0-neural-net · GitLab
108148,10.1016/j.gca.2021.02.020,https://www.bco-dmo.org/dataset/668083,Data,related,2021-05-01,https://www.bco-dmo.org,NA,2021,NA,https://www.bco-dmo.org/dataset/668083,URL,FALSE,461,Dataset: Size-fractionated major and minor particle composition and concentration collected from RV Thompson (TN303) along the US GEOTRACES EPZT transect in the Eastern Tropical Pacific during 2013 (US GEOTRACES EPZT project) | BCO-DMO
108148,10.1016/j.gca.2021.02.020,https://www.bco-dmo.org/dataset/676231,Data,related,2021-05-01,https://www.bco-dmo.org,NA,2021,NA,https://www.bco-dmo.org/dataset/676231,URL,FALSE,462,Dataset: Small and large particulate Th and Pa samples from different depth profiles collected on R/V Thomas G. Thompson in the Eastern Tropical Pacific during 2013 (EPZT Th Pa project) | BCO-DMO
108139,10.1140/epjp/s13360-021-01109-4,https://zenodo.org/communities/mpp-hep,Data,related,2021-02,https://zenodo.org,NA,2021,NA,https://zenodo.org/communities/mpp-hep,URL,FALSE,463,Machine Learning for Particle Physics | Zenodo
108139,10.1140/epjp/s13360-021-01109-4,https://opendata.cern.ch/search?experiment=CMS,Data,related,2021-02,https://opendata.cern.ch,NA,2021,NA,https://opendata.cern.ch/search?experiment=CMS,URL,FALSE,464,CERN Open Data Portal
108096,10.2110/jsr.2020.066,https://github.com/GALE-Lab/Mason2020_JSR_NorthLoup,Data,related,2020-12,https://github.com,NA,2020,NA,https://github.com/GALE-Lab/Mason2020_JSR_NorthLoup,URL,FALSE,465,"GitHub - GALE-Lab/Mason2020_JSR_NorthLoup: Subaqueous dune field pattern evolution and interactions: North Loup River, Nebraska, USA"
108068,10.1029/2021JB021886,https://data.caltech.edu/records/1612,Data,doi,2021-10,https://data.caltech.edu,NA,2021,NA,https://data.caltech.edu/records/1612,URL,FALSE,466,CaltechDATA
108067,10.1038/s41467-021-25168-4,https://www.ncbi.nlm.nih.gov/nuccore/MZ637509,Data,related,2021-08-09,https://www.ncbi.nlm.nih.gov,NA,2021,NA,https://www.ncbi.nlm.nih.gov/nuccore/MZ637509,URL,FALSE,467,Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/hum - Nucleotide - NCBI
108067,10.1038/s41467-021-25168-4,https://www.ncbi.nlm.nih.gov/nuccore/MZ642234,Data,related,2021-08-09,https://www.ncbi.nlm.nih.gov,NA,2021,NA,https://www.ncbi.nlm.nih.gov/nuccore/MZ642234,URL,FALSE,468,Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/hum - Nucleotide - NCBI
108035,10.1093/mnras/staa3714,https://irsa.ipac.caltech.edu/data/SPITZER/DeepDrill,Spitzer Survey of Deep Drilling Fields (DeepDrill) Data Access,related,2021-02,https://irsa.ipac.caltech.edu,NA,2021,NA,https://irsa.ipac.caltech.edu/data/SPITZER/DeepDrill,URL,FALSE,469,DeepDrill SPITZER Data
108027,10.1038/s41556-021-00652-7,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE144666,Data,related,2021-04,https://www.ncbi.nlm.nih.gov,NA,2021,NA,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE144666,URL,FALSE,470,"
    GEO Accession viewer
    "
108027,10.1038/s41556-021-00652-7,https://figshare.com/articles/dataset/_/14033003,Data,related,2021-04,https://figshare.com,NA,2021,NA,https://figshare.com/articles/dataset/_/14033003,URL,FALSE,471,LC-MS/MS data for Shi et al. NCB paper
108009,10.1093/mnras/staa3765,https://fire.northwestern.edu/data,Data,related,2021-02,https://fire.northwestern.edu,NA,2021,NA,https://fire.northwestern.edu/data,URL,FALSE,472,Data | FIRE: Feedback In Realistic Environments
108004,10.1093/mnras/staa3429,https://github.com/UBC-Astrophysics/QEDSurface/tree/master/Caiazzo_Heyl_Model,Data,related,2021-02,https://github.com,NA,2021,NA,https://github.com/UBC-Astrophysics/QEDSurface/tree/master/Caiazzo_Heyl_Model,URL,FALSE,473,QEDSurface/Caiazzo_Heyl_Model at master · UBC-Astrophysics/QEDSurface · GitHub
107969,10.1029/2020GB006769,https://www.ncdc.noaa.gov/paleo/study/30512,Data,related,2021-04,https://www.ncdc.noaa.gov,NA,2021,NA,https://www.ncdc.noaa.gov/paleo/study/30512,URL,FALSE,474,NA
107968,10.1093/mnras/staa3438,https://lambda.gsfc.nasa.gov/product/act/actpol_prod_table.cfm,Data,related,2021-01,https://lambda.gsfc.nasa.gov,NA,2021,NA,https://lambda.gsfc.nasa.gov/product/act/actpol_prod_table.cfm,URL,FALSE,475,LAMBDA - ACT (ACTPol) Data Product Listings
107928,NA,https://dcc.ligo.org/LIGO-P2000158/public,Datasets,related,2020-09-29,https://dcc.ligo.org,NA,2020,NA,https://dcc.ligo.org/LIGO-P2000158/public,URL,FALSE,476,LIGO-P2000158-v4: GW190521 parameter estimation samples and figure data
107892,10.1093/nar/gkab182,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE168010,Data,related,2021-04-19,https://www.ncbi.nlm.nih.gov,NA,2021,NA,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE168010,URL,FALSE,477,"
    GEO Accession viewer
    "
107882,10.3847/1538-4365/abcb81,http://ogle.astrouw.edu.pl/cgi-ogle/get_ms_ext.py,Data,related,2021-02,http://ogle.astrouw.edu.pl,NA,2021,NA,http://ogle.astrouw.edu.pl/cgi-ogle/get_ms_ext.py,URL,FALSE,478,Reddening Map — Magellanic System
107873,10.1051/0004-6361/202039440,http://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/646/A22,Photometric Data,related,2021-02,http://cdsarc.u-strasbg.fr,NA,2021,NA,http://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/646/A22,URL,FALSE,479,VizieR {{catName}}
107840,10.1093/mnras/staa3666,https://cxc.harvard.edu/cda,"NASA Chandra Data Archive",related,2021-02,https://cxc.harvard.edu,NA,2021,NA,https://cxc.harvard.edu/cda,URL,FALSE,480,CDA - Home
107661,10.1101/2021.01.20.427480,https://github.com/pachterlab/GP_2021,Data,related,2021-01-22,https://github.com,NA,2021,NA,https://github.com/pachterlab/GP_2021,URL,FALSE,481,GitHub - pachterlab/GP_2021: Gamma-OU Gillespie mini-project.
107591,10.1038/s41586-021-03324-6,https://github.com/stratust/igpipeline,Data,related,2021-04-22,https://github.com,NA,2021,NA,https://github.com/stratust/igpipeline,URL,FALSE,482,GitHub - stratust/igpipeline
107591,10.1038/s41586-021-03324-6,https://www.ebi.ac.uk/pdbe/emdb,Electron Microscopy Data Bank,related,2021-04-22,https://www.ebi.ac.uk,NA,2021,NA,https://www.ebi.ac.uk/pdbe/emdb,URL,FALSE,483,"
    EMDB < Home
"
107536,10.1093/mnras/staa3668,https://archive.stsci.edu/hst/search_retrieve.html,Data,related,2021-03,https://archive.stsci.edu,NA,2021,NA,https://archive.stsci.edu/hst/search_retrieve.html,URL,FALSE,484,MAST About HST Data
107501,10.1093/mnras/staa3322,https://fire.northwestern.edu/data,Additional Data,related,2021-01,https://fire.northwestern.edu,NA,2021,NA,https://fire.northwestern.edu/data,URL,FALSE,485,Data | FIRE: Feedback In Realistic Environments
107489,10.1093/mnras/staa2925,https://archive.nrao.edu/archive/advquery.jsp/,National Radio Astronomy Observatory Science Data Archive,related,2020-12,https://archive.nrao.edu,NA,2020,NA,https://archive.nrao.edu/archive/advquery.jsp/,URL,FALSE,486,Service Decommissioned
107453,10.1093/mnras/staa2872,https://koa.ipac.caltech.edu/cgi-bin/KOA/nph-KOAlogin,Keck Observatory Archive (KOA) Data Access Service,related,2020-12,https://koa.ipac.caltech.edu,NA,2020,NA,https://koa.ipac.caltech.edu/cgi-bin/KOA/nph-KOAlogin,URL,FALSE,487,404
107394,10.1038/s41467-020-20597-z,http://www.ebi.ac.uk/pride/archive/projects/PXD021939,Data,related,2021-01-11,http://www.ebi.ac.uk,NA,2021,NA,http://www.ebi.ac.uk/pride/archive/projects/PXD021939,URL,FALSE,488,PRIDE - Proteomics Identification Database
107393,10.1038/s41557-020-00609-7,https://www.ccdc.cam.ac.uk/structures,Cambridge Crystallographic Data Centre,related,2021-03,https://www.ccdc.cam.ac.uk,NA,2021,NA,https://www.ccdc.cam.ac.uk/structures,URL,FALSE,489,Search - WebCSD
107361,NA,http://ds.iris.edu/wilber3/find_event,Data Management Center of Incorporated Research Institutions for Seismology,related,2020-11,http://ds.iris.edu,NA,2020,NA,http://ds.iris.edu/wilber3/find_event,URL,FALSE,490,"
        
          IRIS: Wilber 3: Select Event
        
      "
107359,10.5194/se-11-2283-2020,https://data.caltech.edu/records/1447,Data,doi,2020-11-26,https://data.caltech.edu,NA,2020,NA,https://data.caltech.edu/records/1447,URL,FALSE,491,CaltechDATA
107358,NA,https://data.caltech.edu/records/1666,Data,doi,2021-02-16,https://data.caltech.edu,NA,2021,NA,https://data.caltech.edu/records/1666,URL,FALSE,492,CaltechDATA
107072,10.1101/2020.12.11.421891,https://github.com/julianmwagner/bq_bug,Data/Code,related,2020-12-12,https://github.com,NA,2020,NA,https://github.com/julianmwagner/bq_bug,URL,FALSE,493,GitHub - julianmwagner/bq_bug
107066,10.1016/j.geomorph.2020.107448,https://data.mendeley.com/datasets/jfjbvnr6fw/1,Data,related,2020-12-15,https://data.mendeley.com,NA,2020,NA,https://data.mendeley.com/datasets/jfjbvnr6fw/1,URL,FALSE,494,(U-Th)/He & 26Al/10Be geochronology data and MATLAB code for 26Al/10Be min-max age calculations - Mendeley Data
107060,10.1093/mnras/staa2415,http://github.com/d80b2t/CIV_CLQs,Data/Code,related,2020-10,http://github.com,NA,2020,NA,http://github.com/d80b2t/CIV_CLQs,URL,FALSE,495,GitHub - d80b2t/CIV_CLQs: The repo for the work into the high-redshift Carbon IV Changing Look Quasars
107054,10.1101/2020.12.10.420141,https://www.ncbi.nlm.nih.gov/bioproject/PRJNA683999,Data/Code,related,2020-12-12,https://www.ncbi.nlm.nih.gov,NA,2020,NA,https://www.ncbi.nlm.nih.gov/bioproject/PRJNA683999,URL,FALSE,496,ID 683999 - BioProject - NCBI
107054,10.1101/2020.12.10.420141,https://www.ncbi.nlm.nih.gov/bioproject/PRJNA683935,Data/Code,related,2020-12-12,https://www.ncbi.nlm.nih.gov,NA,2020,NA,https://www.ncbi.nlm.nih.gov/bioproject/PRJNA683935,URL,FALSE,497,Archegozetes longisetosus strain:RAN (ID 683935)  - BioProject - NCBI
107051,10.1257/mic.20180028,https://www.openicpsr.org/openicpsr/project/116902/version/V1/view,Data Set,related,2020-11,https://www.openicpsr.org,NA,2020,NA,https://www.openicpsr.org/openicpsr/project/116902/version/V1/view,URL,FALSE,498,"Data and code for: ""Testable Implications of Models of Intertemporal Choice: Exponential Discounting and Its Generalizations"""
107036,10.1101/2020.12.09.20239467,https://data.caltech.edu/records/1702,Data,doi,2020-12-11,https://data.caltech.edu,NA,2020,NA,https://data.caltech.edu/records/1702,URL,FALSE,499,CaltechDATA
106974,NA,http://calib.org/marine,Data,related,2020-08,http://calib.org,NA,2020,NA,http://calib.org/marine,URL,FALSE,500,14CHRONO Marine20 Reservoir Database
106947,10.1101/2020.11.25.399287,https://github.com/ayush9pandey/autoReduce,Data/Code,related,2020-11-26,https://github.com,NA,2020,NA,https://github.com/ayush9pandey/autoReduce,URL,FALSE,501,GitHub - ayush9pandey/AutoReduce: Python based automated model reduction tool for SBML models
106947,10.1101/2020.11.25.399287,https://colab.research.google.com/drive/1JEqCgJAxy9jCYYcuicwLfy_Oa2RpbX11?usp=sharing,Data/Code,related,2020-11-26,https://colab.research.google.com,NA,2020,NA,https://colab.research.google.com/drive/1JEqCgJAxy9jCYYcuicwLfy_Oa2RpbX11?usp=sharing,URL,FALSE,502,Google Colab
106946,NA,https://zenodo.org/record/3735329,Data,doi,2021-02-11,https://zenodo.org,NA,2021,NA,https://zenodo.org/record/3735329,URL,FALSE,503,Integrated spatial genomics dataset | Zenodo
106844,10.1093/mnrasl/slaa150,https://www.iram-institute.org/EN/content-page-386-7-386-0-0-0.html,Data,related,2020-11,https://www.iram-institute.org,NA,2020,NA,https://www.iram-institute.org/EN/content-page-386-7-386-0-0-0.html,URL,FALSE,504,
106842,10.1038/s41598-020-77073-3,https://data.caltech.edu/records/1407,Data,doi,2020-11-25,https://data.caltech.edu,NA,2020,NA,https://data.caltech.edu/records/1407,URL,FALSE,505,CaltechDATA
106816,10.1029/2020gl090164,https://www.arb.ca.gov/aqmis2/aqdselect.php,California Air Resources Board Air Quality Data Query Tool,related,2020-12-16,https://www.arb.ca.gov,NA,2020,NA,https://www.arb.ca.gov/aqmis2/aqdselect.php,URL,FALSE,506,Air Quality Data (PST) Query Tool
106810,10.1101/2020.11.23.395335,https://github.com/ltsypin/Cportucalensis_observation,Data/Code,related,2020-11-24,https://github.com,NA,2020,NA,https://github.com/ltsypin/Cportucalensis_observation,URL,FALSE,507,GitHub - ltsypin/Cportucalensis_observation: Analysis of C. portucalensis MBL phenazine redox observation
106790,10.1038/s41587-021-01006-2,https://marionilab.cruk.cam.ac.uk/SpatialMouseAtlas/,Data,related,2022-01,https://marionilab.cruk.cam.ac.uk,NA,2022,NA,https://marionilab.cruk.cam.ac.uk/SpatialMouseAtlas/,URL,FALSE,508, Highly multiplexed spatially resolved gene expression profiling of mouse organogenesis 
106778,10.3847/1538-3881/abc01b,https://des.ncsa.illinois.edu/releases/sn,Data,related,2020-12,https://des.ncsa.illinois.edu,NA,2020,NA,https://des.ncsa.illinois.edu/releases/sn,URL,FALSE,509,DES Data Management
106750,NA,https://www.worldometers.info/coronavirus,Data,related,2020-12,https://www.worldometers.info,NA,2020,NA,https://www.worldometers.info/coronavirus,URL,FALSE,510,COVID Live - Coronavirus Statistics - Worldometer
106750,NA,https://www.gob.cl/coronavirus/cifrasoficiales,Data,related,2020-12,https://www.gob.cl,NA,2020,NA,https://www.gob.cl/coronavirus/cifrasoficiales,URL,FALSE,511,Gob.cl - Cifras Oficiales
