eprint_id,record_doi,related_url,description,type,date,related_url_short,related_url_doi,year,doi_name,testLink,linkType,linkIsBase,rowNum,linkTitle
113440,10.1038/s41586-022-04396-8,https://gin.g-node.org/bneedham/Needham_Nature_2022,2DG data,related,2022-02-24,https://gin.g-node.org,NA,2022,NA,https://gin.g-node.org/bneedham/Needham_Nature_2022,URL,FALSE,1107,404
112361,10.1029/2021ea002078,https://co2.jpl.nasa.gov/#mission=OCO-2,OCO-2 Version 10 SIF and column CO₂ data,related,2022-01,https://co2.jpl.nasa.gov,NA,2022,NA,https://co2.jpl.nasa.gov/#mission=OCO-2,URL,FALSE,1133,404
112331,10.1029/2021av000469,http://www.tropomi.eu/data-products/carbon-monoxide,TROPOMI CO data,related,2021-12,http://www.tropomi.eu,NA,2021,NA,http://www.tropomi.eu/data-products/carbon-monoxide,URL,FALSE,1135,404
111883,10.1126/sciadv.abf7460,https://tes.jpl.nasa.gov/chemical-reanalysis/,basic concentration and emission data,related,2021-06-09,https://tes.jpl.nasa.gov,NA,2021,NA,https://tes.jpl.nasa.gov/chemical-reanalysis/,URL,FALSE,1141,404
110170,10.5194/acp-21-9545-2021,https://www.eol.ucar.edu/field_projects/hippo/,HIPPO aircraft data,related,2021-06-24,https://www.eol.ucar.edu,NA,2021,NA,https://www.eol.ucar.edu/field_projects/hippo/,URL,FALSE,1167,404
110170,10.5194/acp-21-9545-2021,https://databace.scisat.ca/level2/ace_v3.5_v3.6/,ACE-FTS data,related,2021-06-24,https://databace.scisat.ca,NA,2021,NA,https://databace.scisat.ca/level2/ace_v3.5_v3.6/,URL,FALSE,1168,404
109944,10.1029/2021jc017429,https://resources.marine.copernicus.eu/%3Foption%3Dcom_csw%26task%3Dresults,Satellite altimeter data,related,2021-07,https://resources.marine.copernicus.eu,NA,2021,NA,https://resources.marine.copernicus.eu/%3Foption%3Dcom_csw%26task%3Dresults,URL,FALSE,1173,404
109816,10.1029/2021gl094235,http://atmos.nmsu.edu:8080/pds,JIRAM data,related,2021-07-28,http://atmos.nmsu.edu:8080,NA,2021,NA,http://atmos.nmsu.edu:8080/pds,URL,FALSE,1175,404
109468,10.1029/2020jg006136,https://e4ftl01.cr.usgs.gov/MOTA/MCD18A2.006/,MCD18A2 data,related,2021-06,https://e4ftl01.cr.usgs.gov,NA,2021,NA,https://e4ftl01.cr.usgs.gov/MOTA/MCD18A2.006/,URL,FALSE,1185,404
109424,10.1029/2020sw002654,https://cdaweb.sci.gsfc.nasa.gov/index.html/,Wind data,related,2021-04,https://cdaweb.sci.gsfc.nasa.gov,NA,2021,NA,https://cdaweb.sci.gsfc.nasa.gov/index.html/,URL,FALSE,1196,404
108253,10.1029/2020gl091875,https://co2.jpl.nasa.gov/#mission=OCO‐2,OCO‐2 Version 9 column CO₂ data,related,2021-03-16,https://co2.jpl.nasa.gov,NA,2021,NA,https://co2.jpl.nasa.gov/#mission=OCO‐2,URL,FALSE,1223,404
108119,NA,https://edgar.jrc.ec.europa.eu/overview.php?v=432_GHG,EDGAR methane emission bottom-up inventory data,related,2021-02-19,https://edgar.jrc.ec.europa.eu,NA,2021,NA,https://edgar.jrc.ec.europa.eu/overview.php?v=432_GHG,URL,FALSE,1226,404
108005,10.1029/2020jd033967,https://search.earthdata.nasa.gov/search/granules?p=C1288777617‐LARC,MOPITT data,related,2021-03-16,https://search.earthdata.nasa.gov,NA,2021,NA,https://search.earthdata.nasa.gov/search/granules?p=C1288777617‐LARC,URL,FALSE,1228,404
107876,10.1029/2020gl090983,http://apps.ecmwf.int/datasets/data/interim_full_daily,ERA‐Interim data,related,2021-02-16,http://apps.ecmwf.int,NA,2021,NA,http://apps.ecmwf.int/datasets/data/interim_full_daily,URL,FALSE,1232,404
107587,10.1029/2020gl091376,http://www2.physik.uni-kiel.de/stereo/data/sept,STEREO SEPT data,related,2021-02-16,http://www2.physik.uni-kiel.de,NA,2021,NA,http://www2.physik.uni-kiel.de/stereo/data/sept,URL,FALSE,1241,404
107463,10.5194/acp-20-14597-2020,https://bai.acom.ucar.edu/Data/fire,FINN emission data,related,2020-12-01,https://bai.acom.ucar.edu,NA,2020,NA,https://bai.acom.ucar.edu/Data/fire,URL,FALSE,1247,404
105752,10.1111/gcb.15373,https://avdc.gsfc.nasa.gov/pub/data/satellite/MetOp/GOME_F/v28,GOME-2 SIF data,related,2021-03,https://avdc.gsfc.nasa.gov,NA,2021,NA,https://avdc.gsfc.nasa.gov/pub/data/satellite/MetOp/GOME_F/v28,URL,FALSE,1268,404
105752,10.1111/gcb.15373,https://www.bgcjena.mpg.de/geodb/projects/Data.php,FLUXCOM GPP data,related,2021-03,https://www.bgcjena.mpg.de,NA,2021,NA,https://www.bgcjena.mpg.de/geodb/projects/Data.php,URL,FALSE,1269,404
105256,https://doi.org/10.1029/2018GB006135,https://www.bgc‐jena.mpg.de/bgi/index.php/Services/Overview,MTE‐GPP data,related,2019-11,https://www.bgc‐jena.mpg.de,NA,2019,NA,https://www.bgc‐jena.mpg.de/bgi/index.php/Services/Overview,URL,FALSE,1276,404
105116,10.1029/2020gl089102,https://www.metoc.navy.mil/jtwc/jtwc.html?best-tracks,Best Track tropical cyclone data,related,2020-09-16,https://www.metoc.navy.mil,NA,2020,NA,https://www.metoc.navy.mil/jtwc/jtwc.html?best-tracks,URL,FALSE,1278,404
104183,10.1038/s41586-020-2421-7,https://archive.stsci.edu/missions-and-data/transiting-exoplanet-survey-satellite-tess,TESS data,related,2020-07-02,https://archive.stsci.edu,NA,2020,NA,https://archive.stsci.edu/missions-and-data/transiting-exoplanet-survey-satellite-tess,URL,FALSE,1291,404
101062,10.3847/1538-4365/ab578f,http://www2.physik.uni-kiel.de/stereo/data/sept/,STEREO SEPT data,related,2020-02,http://www2.physik.uni-kiel.de,NA,2020,NA,http://www2.physik.uni-kiel.de/stereo/data/sept/,URL,FALSE,1309,404
92247,10.1016/j.cageo.2019.01.001,https://bitbucket.org/wlandry/gamra,Research data,related,2019-04,https://bitbucket.org,NA,2019,NA,https://bitbucket.org/wlandry/gamra,URL,FALSE,1321,404
92026,10.3847/1538-3881/aac6e2,https://eosweb.larc.nasa.gov/project/dscovr/dscovr_epic_l1a_2,DISCOVR data,related,2018-07,https://eosweb.larc.nasa.gov,NA,2018,NA,https://eosweb.larc.nasa.gov/project/dscovr/dscovr_epic_l1a_2,URL,FALSE,1322,404
72209,10.1126/science.1237973,http://www.lncrna.caltech.edu/RAP/,Additional data and information,author,2013-08-16,http://www.lncrna.caltech.edu,NA,2013,NA,http://www.lncrna.caltech.edu/RAP/,URL,FALSE,1328,404
70137,10.1002/2015JE004989,http://webgis.wr.usgs.gov/pigwad/down/mars_dl.htm,USGS Planetary GIS Web Server  - MOLA data,related,2016-04,http://webgis.wr.usgs.gov,NA,2016,NA,http://webgis.wr.usgs.gov/pigwad/down/mars_dl.htm,URL,FALSE,1329,404
61552,10.1038/nature15527,https://archive.stsci.edu/missions/hlsp/k2sff/html/c01/ep201563164.html,Processed K2 data,org,2015-10-22,https://archive.stsci.edu,NA,2015,NA,https://archive.stsci.edu/missions/hlsp/k2sff/html/c01/ep201563164.html,URL,FALSE,1337,404
116260,10.5194/acp-22-9617-2022,10.1021/acs.estlett.1c00173,Data,doi,2022-07-29,NA,10.1021,2022,American Chemical Society (ACS),https://doi.org/10.1021/acs.estlett.1c00173,DOI,NA,1441,404
111605,10.1016/j.chom.2021.09.009,10.17632/vp68zv9wj9.1,Data,doi,2021-11-10,NA,10.17632,2021,bl.mendeley,https://doi.org/10.17632/vp68zv9wj9.1,DOI,NA,1652,404
111177,10.1038/s41467-021-26128-8,10.26188/1655706038,Data,doi,2021-10-04,NA,10.26188,2021,unimelb.repo1,https://doi.org/10.26188/1655706038,DOI,NA,1667,404
109556,10.1029/2020jb021053,10.9732/BDSN,Data,doi,2021-07,NA,10.9732,2021,Revista Brasileira de Estudos Politicos,https://doi.org/10.9732/BDSN,DOI,NA,1724,404
108168,10.1002/essoar.10506289.1,10.17632/mkpgbs4hf3.1,Data,related,2021-02-23,NA,10.17632,2021,bl.mendeley,https://doi.org/10.17632/mkpgbs4hf3.1,DOI,NA,1776,404
106221,10.1029/2020EA001463,10.5281/zenodo.4017974,Data,doi,2021-06,NA,10.5281,2021,cern.zenodo,https://doi.org/10.5281/zenodo.4017974,DOI,NA,1828,404
103512,NA,10.2905/21935FFC-B797-4BEE-94DA-8FEC85B3F9E1,Dataset,doi,2020-05-13,NA,10.2905,2020,europ.data,https://doi.org/10.2905/21935FFC-B797-4BEE-94DA-8FEC85B3F9E1,DOI,NA,1891,404
102428,NA,10.14768/20181126001.1,Data,doi,2020-03,NA,10.14768,2020,inist.ipsl,https://doi.org/10.14768/20181126001.1,DOI,NA,1911,404
102411,10.1029/2019gc008751,10.25852/nioz/7b.b.q,Data,related,2020-02,NA,10.25852,2020,bl.crest,https://doi.org/10.25852/nioz/7b.b.q,DOI,NA,1912,404
100825,10.1016/j.molcel.2019.12.013,10.17632/48z8gbddzb.1,Data,related,2020-03-05,NA,10.17632,2020,bl.mendeley,https://doi.org/10.17632/48z8gbddzb.1,DOI,NA,1940,404
67048,NA,10.7910/DVN/29495,Data and replication code,doi,2016-04,NA,10.7910,2016,gdcc.harvard-dv,https://doi.org/10.7910/DVN/29495,DOI,NA,2033,404
106838,NA,10.11998/SeisDmc/SN,Seismic data,doi,2020-12,NA,10.11998,2020,ISTIC,https://doi.org/10.11998/SeisDmc/SN,DOI,NA,2122,404
106838,NA,10.12129/IGGSL.Data.Observation,Waveforms of the NECsaids data,doi,2020-12,NA,10.12129,2020,ISTIC,https://doi.org/10.12129/IGGSL.Data.Observation,DOI,NA,2124,404
106838,NA,10.12197/2020GA012,"Raw multi-frequency (with Gaussian low-pass filters of 0.5, 0.75, 1.0 or 1.5) receiver function waveform data",doi,2020-12,NA,10.12197,2020,ISTIC,https://doi.org/10.12197/2020GA012,DOI,NA,2125,404
93010,10.1038/s41551-019-0376-5,10.6084/m9.figshare.7744004,Source data for figures,related,2019-05,NA,10.6084,2019,figshare.ars,https://doi.org/10.6084/m9.figshare.7744004,DOI,NA,2139,404
83929,10.1002/2017JD026844,10.5281/zenodo.821582.,simulation data,related,2017-08-27,NA,10.5281,2017,cern.zenodo,https://doi.org/10.5281/zenodo.821582.,DOI,NA,2143,404
109524,10.1101/2021.06.15.448478,https://figshare.com/projects/Tabula_Muris_Transcriptomic_characterization_of_20_organs_and_tissues_from_ Mus_musculus_at_single_cell_resolution/27733,Data,related,2021-06-16,https://figshare.com,NA,2021,NA,https://figshare.com/projects/Tabula_Muris_Transcriptomic_characterization_of_20_organs_and_tissues_from_ Mus_musculus_at_single_cell_resolution/27733,ERR,FALSE,1343,ERR
105482,NA,https://gitlab.com/sambrooke/avulsionflood- scour-paper/-/releases/v1.2,Data/Code,related,2020-10-28,https://gitlab.com,NA,2020,NA,https://gitlab.com/sambrooke/avulsionflood- scour-paper/-/releases/v1.2,ERR,FALSE,1344,ERR
99276,10.1029/2019JE005974,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi%3A10.7910%2FDVN%2FOPL QCL,Data,related,2019-11,https://dataverse.harvard.edu,10.7910,2019,gdcc.harvard-dv,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi%3A10.7910%2FDVN%2FOPL QCL,ERR,FALSE,1345,ERR
111276,10.1126/science.abl4051,https://pds-geosciences.wustl.edu/mro/mro-m-crism-3-rdr-targeted-v1/mrocr_2101/trdr/2007/2007_029/hrl000040ff/hrl000040ff_07_if183l_trr3.img,Data,related,2021-11-05,https://pds-geosciences.wustl.edu,NA,2021,NA,https://pds-geosciences.wustl.edu/mro/mro-m-crism-3-rdr-targeted-v1/mrocr_2101/trdr/2007/2007_029/hrl000040ff/hrl000040ff_07_if183l_trr3.img,IMG,FALSE,1346,IMG
111607,10.1016/j.rse.2021.112565,http://reef.atmos.colostate.edu/psomkuti/GeoCarbSIF/GeoCarbSIF_readme.txt,Data,related,2021-09-15,http://reef.atmos.colostate.edu,NA,2021,NA,http://reef.atmos.colostate.edu/psomkuti/GeoCarbSIF/GeoCarbSIF_readme.txt,TXT,FALSE,1347,TXT
110848,10.1073/pnas.2106042118,http://storage.googleapis.com/gresearch/metal-oxide-spectroscopy/README.txt,Data,related,2021-09-14,http://storage.googleapis.com,NA,2021,NA,http://storage.googleapis.com/gresearch/metal-oxide-spectroscopy/README.txt,TXT,FALSE,1348,TXT
112933,10.3847/1538-4365/ac2ee2,https://konkoly.hu/staff/lmolnar/tess_rrl_firstlight_all_lcs.txt,Light curve data,related,2022-01,https://konkoly.hu,NA,2022,NA,https://konkoly.hu/staff/lmolnar/tess_rrl_firstlight_all_lcs.txt,TXT,FALSE,1349,TXT
115997,10.1002/jsp2.1217,https://onlinelibrary.wiley.com/action/downloadSupplement?doi=10.1002%2Fjsp2.1217&file=jsp21217-sup-0001-supinfo.doc,Data,pub,2022-07-15,https://onlinelibrary.wiley.com,10.1002,2022,Wiley,https://onlinelibrary.wiley.com/action/downloadSupplement?doi=10.1002%2Fjsp2.1217&file=jsp21217-sup-0001-supinfo.doc,DOC,FALSE,1350,DOC
114815,10.1016/j.chemosphere.2022.134987,https://ars.els-cdn.com/content/image/1-s2.0-S0045653522014801-mmc1.doc,Supplementary Data,pub,2022-09,https://ars.els-cdn.com,NA,2022,NA,https://ars.els-cdn.com/content/image/1-s2.0-S0045653522014801-mmc1.doc,DOC,FALSE,1351,DOC
115863,10.1016/j.scitotenv.2022.157581,https://ars.els-cdn.com/content/image/1-s2.0-S0048969722046794-mmc1.docx,Supplementary Data,pub,2022-11-15,https://ars.els-cdn.com,NA,2022,NA,https://ars.els-cdn.com/content/image/1-s2.0-S0048969722046794-mmc1.docx,DOCX,FALSE,1352,DOCX
115017,10.1016/j.jinorgbio.2022.111886,https://ars.els-cdn.com/content/image/1-s2.0-S0162013422001751-mmc1.docx,Supplementary Data,pub,2022-09,https://ars.els-cdn.com,NA,2022,NA,https://ars.els-cdn.com/content/image/1-s2.0-S0162013422001751-mmc1.docx,DOCX,FALSE,1353,DOCX
86225,10.1098/rspb.2015.2893,http://rspb.royalsocietypublishing.org/highwire/filestream/69959/field_highwire_adjunct_files/0/rspb20152893supp1.docx,Data Supplement,pub,2016-02-10,http://rspb.royalsocietypublishing.org,NA,2016,NA,http://rspb.royalsocietypublishing.org/highwire/filestream/69959/field_highwire_adjunct_files/0/rspb20152893supp1.docx,DOCX,FALSE,1354,DOCX
83453,10.1016/j.polymer.2017.11.055,https://ars.els-cdn.com/content/image/1-s2.0-S0032386117311254-mmc1.docx,Supplementary Data,pub,2018-01-03,https://ars.els-cdn.com,NA,2018,NA,https://ars.els-cdn.com/content/image/1-s2.0-S0032386117311254-mmc1.docx,DOCX,FALSE,1355,DOCX
59910,10.1016/j.jeurceramsoc.2015.05.012,http://www.sciencedirect.com/science/MiamiMultiMediaURL/1-s2.0-S0955221915002289/1-s2.0-S0955221915002289-mmc1.docx/271630/html/S0955221915002289/62c193add732cafb172ecb3984b64dee/mmc1.docx,Supplementary Data,pub,2015-11,http://www.sciencedirect.com,NA,2015,NA,http://www.sciencedirect.com/science/MiamiMultiMediaURL/1-s2.0-S0955221915002289/1-s2.0-S0955221915002289-mmc1.docx/271630/html/S0955221915002289/62c193add732cafb172ecb3984b64dee/mmc1.docx,DOCX,FALSE,1356,DOCX
114950,10.1016/j.rse.2022.113087,https://ars.els-cdn.com/content/image/1-s2.0-S0034425722002012-mmc1.docx,Supplementary data,pub,2022-09-01,https://ars.els-cdn.com,NA,2022,NA,https://ars.els-cdn.com/content/image/1-s2.0-S0034425722002012-mmc1.docx,DOCX,FALSE,1357,DOCX
114883,10.1016/j.neuropharm.2022.109140,https://ars.els-cdn.com/content/image/1-s2.0-S002839082200199X-mmc1.docx,Supplementary data,pub,2022-08-15,https://ars.els-cdn.com,NA,2022,NA,https://ars.els-cdn.com/content/image/1-s2.0-S002839082200199X-mmc1.docx,DOCX,FALSE,1358,DOCX
114745,10.1016/j.atmosenv.2021.118824,https://ars.els-cdn.com/content/image/1-s2.0-S1352231021006464-mmc1.docx,Supplementary data,pub,2022-01-01,https://ars.els-cdn.com,NA,2022,NA,https://ars.els-cdn.com/content/image/1-s2.0-S1352231021006464-mmc1.docx,DOCX,FALSE,1359,DOCX
114743,10.1016/j.ijms.2022.116848,https://ars.els-cdn.com/content/image/1-s2.0-S1387380622000537-mmc1.docx,Supplementary data,pub,2022-07,https://ars.els-cdn.com,NA,2022,NA,https://ars.els-cdn.com/content/image/1-s2.0-S1387380622000537-mmc1.docx,DOCX,FALSE,1360,DOCX
115024,10.1029/2021gc010196,https://agupubs.onlinelibrary.wiley.com/action/downloadSupplement?doi=10.1029%2F2021GC010196&file=2021GC010196-sup-0002-Data+Set+SI-S01.xlsx,Data Set S1,pub,2022-07,https://agupubs.onlinelibrary.wiley.com,10.1029,2022,American Geophysical Union (AGU),https://agupubs.onlinelibrary.wiley.com/action/downloadSupplement?doi=10.1029%2F2021GC010196&file=2021GC010196-sup-0002-Data+Set+SI-S01.xlsx,XLSX,FALSE,1361,XLSX
115024,10.1029/2021gc010196,https://agupubs.onlinelibrary.wiley.com/action/downloadSupplement?doi=10.1029%2F2021GC010196&file=2021GC010196-sup-0003-Data+Set+SI-S02.xlsx,Data Set S2,pub,2022-07,https://agupubs.onlinelibrary.wiley.com,10.1029,2022,American Geophysical Union (AGU),https://agupubs.onlinelibrary.wiley.com/action/downloadSupplement?doi=10.1029%2F2021GC010196&file=2021GC010196-sup-0003-Data+Set+SI-S02.xlsx,XLSX,FALSE,1362,XLSX
115024,10.1029/2021gc010196,https://agupubs.onlinelibrary.wiley.com/action/downloadSupplement?doi=10.1029%2F2021GC010196&file=2021GC010196-sup-0004-Data+Set+SI-S03.xlsx,Data Set S3,pub,2022-07,https://agupubs.onlinelibrary.wiley.com,10.1029,2022,American Geophysical Union (AGU),https://agupubs.onlinelibrary.wiley.com/action/downloadSupplement?doi=10.1029%2F2021GC010196&file=2021GC010196-sup-0004-Data+Set+SI-S03.xlsx,XLSX,FALSE,1363,XLSX
114752,10.1016/j.ejop.2021.125861,https://ars.els-cdn.com/content/image/1-s2.0-S0932473921000961-mmc1.xlsx,Supplementary data 1,pub,2022-02,https://ars.els-cdn.com,NA,2022,NA,https://ars.els-cdn.com/content/image/1-s2.0-S0932473921000961-mmc1.xlsx,XLSX,FALSE,1364,XLSX
114745,10.1016/j.atmosenv.2021.118824,https://ars.els-cdn.com/content/image/1-s2.0-S1352231021006464-mmc2.xlsx,Supplementary data,pub,2022-01-01,https://ars.els-cdn.com,NA,2022,NA,https://ars.els-cdn.com/content/image/1-s2.0-S1352231021006464-mmc2.xlsx,XLSX,FALSE,1365,XLSX
114729,10.1016/j.actamat.2022.117987,https://ars.els-cdn.com/content/image/1-s2.0-S1359645422003688-mmc1.pdf,Supplementary Data S1. Supplementary Raw Research Data,pub,2022-08-01,https://ars.els-cdn.com,NA,2022,NA,https://ars.els-cdn.com/content/image/1-s2.0-S1359645422003688-mmc1.pdf,PDF,FALSE,1366,PDF
85039,10.1130/G39621.1,http://www.geosociety.org/datarepository/2018/2018136.pdf,Data,related,2018-05-01,http://www.geosociety.org,NA,2018,NA,http://www.geosociety.org/datarepository/2018/2018136.pdf,PDF,FALSE,1367,PDF
83811,10.1130/G39829.1,http://www.geosociety.org/datarepository/2018/2018030.pdf,GSA Data Repository item 2017030,related,2018-02,http://www.geosociety.org,NA,2018,NA,http://www.geosociety.org/datarepository/2018/2018030.pdf,PDF,FALSE,1368,PDF
82180,10.5194/acp-17-11135-2017,https://www.atmos-chem-phys.net/17/11135/2017/acp-17-11135-2017-supplement.pdf,Supplemental Data,pub,2017-09-20,https://www.atmos-chem-phys.net,NA,2017,NA,https://www.atmos-chem-phys.net/17/11135/2017/acp-17-11135-2017-supplement.pdf,PDF,FALSE,1369,PDF
72399,10.1130/G22163.1,https://www.geosociety.org/datarepository/2006/2006060.pdf,Data,pub,2006-04,https://www.geosociety.org,NA,2006,NA,https://www.geosociety.org/datarepository/2006/2006060.pdf,PDF,FALSE,1370,PDF
60531,10.1088/0957-4484/21/28/285607,http://iopscience.iop.org/0957-4484/21/28/285607/media/nano352522suppdata.pdf,Supplementary Data,pub,2010-06-28,http://iopscience.iop.org,NA,2010,NA,http://iopscience.iop.org/0957-4484/21/28/285607/media/nano352522suppdata.pdf,PDF,FALSE,1371,PDF
60404,10.1088/1367-2630/17/11/113042,http://iopscience.iop.org/1367-2630/17/11/113042/media/NJP113042_suppdata.pdf,Supplementary Data,pub,2015-11,http://iopscience.iop.org,NA,2015,NA,http://iopscience.iop.org/1367-2630/17/11/113042/media/NJP113042_suppdata.pdf,PDF,FALSE,1372,PDF
59501,10.1016/j.devcel.2006.08.009,http://www.sciencedirect.com/science/MiamiMultiMediaURL/1-s2.0-S1534580706003558/1-s2.0-S1534580706003558-mmc1.pdf/272236/html/S1534580706003558/4e28f6f459abd843b23daa2cadef91a3/mmc1.pdf,Supplemental Data,pub,2006-10,http://www.sciencedirect.com,NA,2006,NA,http://www.sciencedirect.com/science/MiamiMultiMediaURL/1-s2.0-S1534580706003558/1-s2.0-S1534580706003558-mmc1.pdf/272236/html/S1534580706003558/4e28f6f459abd843b23daa2cadef91a3/mmc1.pdf,PDF,FALSE,1373,PDF
58276,10.1016/j.molcel.2009.11.017,http://www.sciencedirect.com/science/MiamiMultiMediaURL/1-s2.0-S1097276509008582/1-s2.0-S1097276509008582-mmc1.pdf/272198/html/S1097276509008582/4d4694757513457a2d07a90d8e34eeea/mmc1.pdf,Supplemental Data,pub,2009-12-11,http://www.sciencedirect.com,NA,2009,NA,http://www.sciencedirect.com/science/MiamiMultiMediaURL/1-s2.0-S1097276509008582/1-s2.0-S1097276509008582-mmc1.pdf/272198/html/S1097276509008582/4d4694757513457a2d07a90d8e34eeea/mmc1.pdf,PDF,FALSE,1374,PDF
115502,NA,http://quantumai.google/hardware/datasheet/weber.pdf,Weber device datasheet,related,2022-03-29,http://quantumai.google,NA,2022,NA,http://quantumai.google/hardware/datasheet/weber.pdf,PDF,FALSE,1375,PDF
114740,10.1016/j.gca.2022.04.027,https://ars.els-cdn.com/content/image/1-s2.0-S0016703722002101-mmc2.pdf,Supplementary data 2,pub,2022-07-01,https://ars.els-cdn.com,NA,2022,NA,https://ars.els-cdn.com/content/image/1-s2.0-S0016703722002101-mmc2.pdf,PDF,FALSE,1376,PDF
106942,10.1140/epjc/s10052-020-7917-7,https://cms-docdb.cern.ch/cgi-bin/PublicDocDB/RetrieveFile?docid=6032&filename=CMSDataPolicyV1.2.pdf&version=2,"CMS data preservation, re-use and open access policy",related,2020-07,https://cms-docdb.cern.ch,NA,2020,NA,https://cms-docdb.cern.ch/cgi-bin/PublicDocDB/RetrieveFile?docid=6032&filename=CMSDataPolicyV1.2.pdf&version=2,PDF,FALSE,1377,PDF
117947,10.2138/am-2022-8335,http://www.minsocam.org/MSA/AmMin/TOC/2022/Nov2022_data/AM-22-118335.zip,Data,pub,2022-11-01,http://www.minsocam.org,NA,2022,NA,http://www.minsocam.org/MSA/AmMin/TOC/2022/Nov2022_data/AM-22-118335.zip,ZIP,FALSE,1378,ZIP
115318,10.1126/science.abq0839,https://www.science.org/doi/suppl/10.1126/science.abq0839/suppl_file/science.abq0839_data_s1_to_s3.zip,Supplementary Materials: Data S1-S3,pub,2022-08-05,https://www.science.org,10.1126,2022,American Association for the Advancement of Science (AAAS),https://www.science.org/doi/suppl/10.1126/science.abq0839/suppl_file/science.abq0839_data_s1_to_s3.zip,ZIP,FALSE,1379,ZIP
114601,10.1126/science.abo2029,https://www.science.org/doi/suppl/10.1126/science.abo2029/suppl_file/science.abo2029_sm.zip,Data S1,pub,2022-05-06,https://www.science.org,10.1126,2022,American Association for the Advancement of Science (AAAS),https://www.science.org/doi/suppl/10.1126/science.abo2029/suppl_file/science.abo2029_sm.zip,ZIP,FALSE,1380,ZIP
99896,10.1038/s41561-019-0485-5,https://github.com/xuejianust/NGsulfate/blob/master/NG.zip,Data,related,2019-12,https://github.com,NA,2019,NA,https://github.com/xuejianust/NGsulfate/blob/master/NG.zip,ZIP,FALSE,1381,ZIP
72621,10.1093/nar/gkw1148,https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/nar/45/1/10.1093_nar_gkw1148/3/gkw1148_Supp.zip,Supplementary Data,pub,2017-01,https://oup.silverchair-cdn.com,10.1093,2017,Oxford University Press (OUP),https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/nar/45/1/10.1093_nar_gkw1148/3/gkw1148_Supp.zip,ZIP,FALSE,1382,ZIP
68959,10.1038/nature18287,http://www.nature.com/nature/journal/v535/n7612/extref/nature18287-s1.zip,Supplementary Data,pub,2016-07-21,http://www.nature.com,NA,2016,NA,http://www.nature.com/nature/journal/v535/n7612/extref/nature18287-s1.zip,ZIP,FALSE,1383,ZIP
57144,10.2138/am-2015-5077CCBYNCND,http://www.minsocam.org/msa/ammin/toc/2015/Apr2015_data/AM-15-45077.zip,Supplementary Data,related,2015-04,http://www.minsocam.org,NA,2015,NA,http://www.minsocam.org/msa/ammin/toc/2015/Apr2015_data/AM-15-45077.zip,ZIP,FALSE,1384,ZIP
50354,10.7554/eLife.03781,http://elifesciences.org/highwire/filestream/16581/field_highwire_adjunct_files/0/elife03781_Supplemental_files.zip,Data Supplement,pub,2014-09-12,http://elifesciences.org,NA,2014,NA,http://elifesciences.org/highwire/filestream/16581/field_highwire_adjunct_files/0/elife03781_Supplemental_files.zip,ZIP,FALSE,1385,ZIP
46094,10.1257/mic.6.2.1,http://www.aeaweb.org/aej/mic/data/0602/2012-0113_data.zip,Data Supplement,pub,2014-05,http://www.aeaweb.org,NA,2014,NA,http://www.aeaweb.org/aej/mic/data/0602/2012-0113_data.zip,ZIP,FALSE,1386,ZIP
43217,10.1016/j.combustflame.2013.11.022,http://www.sciencedirect.com/science/MiamiMultiMediaURL/1-s2.0-S0010218013004355/1-s2.0-S0010218013004355-mmc1.zip/271463/FULL/S0010218013004355/fa5af918b9d987d9c94a4cafa0c62069/mmc1.zip,Supplementary Data,pub,2014-06-16,http://www.sciencedirect.com,NA,2014,NA,http://www.sciencedirect.com/science/MiamiMultiMediaURL/1-s2.0-S0010218013004355/1-s2.0-S0010218013004355-mmc1.zip/271463/FULL/S0010218013004355/fa5af918b9d987d9c94a4cafa0c62069/mmc1.zip,ZIP,FALSE,1387,ZIP
43217,10.1016/j.combustflame.2013.11.022,http://www.sciencedirect.com/science/MiamiMultiMediaURL/1-s2.0-S0010218013004355/1-s2.0-S0010218013004355-mmc2.zip/271463/FULL/S0010218013004355/fb29ba57509dc3c04c13049c45cb2658/mmc2.zip,Supplementary Data,pub,2014-06-16,http://www.sciencedirect.com,NA,2014,NA,http://www.sciencedirect.com/science/MiamiMultiMediaURL/1-s2.0-S0010218013004355/1-s2.0-S0010218013004355-mmc2.zip/271463/FULL/S0010218013004355/fb29ba57509dc3c04c13049c45cb2658/mmc2.zip,ZIP,FALSE,1388,ZIP
43217,10.1016/j.combustflame.2013.11.022,http://www.sciencedirect.com/science/MiamiMultiMediaURL/1-s2.0-S0010218013004355/1-s2.0-S0010218013004355-mmc3.zip/271463/FULL/S0010218013004355/1321009ab031b7b763e0060cb51ef6cf/mmc3.zip,Supplementary Data,pub,2014-06-16,http://www.sciencedirect.com,NA,2014,NA,http://www.sciencedirect.com/science/MiamiMultiMediaURL/1-s2.0-S0010218013004355/1-s2.0-S0010218013004355-mmc3.zip/271463/FULL/S0010218013004355/1321009ab031b7b763e0060cb51ef6cf/mmc3.zip,ZIP,FALSE,1389,ZIP
